session_date,rule,contracts,option_type,option_ticker,entry_execution_price,capital_at_risk_usd,net_pnl_usd,return_on_initial_premium,winner,tp1_achieved,tp2_achieved,ambiguous_intrabar,last_exit_timestamp,tp1_contracts_exited,tp2_contracts_exited,stop_contracts_exited,runner_contracts_exited_at_close,legs_json
2025-11-06,3C_TP50_TP100_RUNNER_CLOSE,3,put,O:SPXW251106P06750000,7.245,2178.0,3076.4624999999996,1.4125172176308538,True,True,True,False,2025-11-06 15:59:00-05:00,1,1,0,1,"[{""timestamp"": ""2025-11-06T15:31:00-05:00"", ""contracts"": 1, ""reference_price"": 10.8675, ""execution_price"": 10.324125, ""reason"": ""tp1""}, {""timestamp"": ""2025-11-06T15:43:00-05:00"", ""contracts"": 1, ""reference_price"": 14.49, ""execution_price"": 13.7655, ""reason"": ""tp2""}, {""timestamp"": ""2025-11-06T15:59:00-05:00"", ""contracts"": 1, ""reference_price"": 30.0, ""execution_price"": 28.5, ""reason"": ""close_runner""}]"
2025-11-20,1C_HOLD_CLOSE,1,put,O:SPXW251120P06595000,14.8155,1483.05,3977.95,2.682276389872223,True,False,False,False,2025-11-20 15:59:00-05:00,0,0,0,1,"[{""timestamp"": ""2025-11-20T15:59:00-05:00"", ""contracts"": 1, ""reference_price"": 57.5, ""execution_price"": 54.625, ""reason"": ""close_runner""}]"
2025-11-20,1C_STOP50_HOLD_CLOSE,1,put,O:SPXW251120P06595000,14.8155,1483.05,3977.95,2.682276389872223,True,False,False,False,2025-11-20 15:59:00-05:00,0,0,0,1,"[{""timestamp"": ""2025-11-20T15:59:00-05:00"", ""contracts"": 1, ""reference_price"": 57.5, ""execution_price"": 54.625, ""reason"": ""close_runner""}]"
2025-11-20,2C_TP100_RUNNER_CLOSE,2,put,O:SPXW251120P06595000,14.8155,2966.1,5308.344999999999,1.7896716226694984,True,True,False,False,2025-11-20 15:59:00-05:00,1,0,0,1,"[{""timestamp"": ""2025-11-20T15:34:00-05:00"", ""contracts"": 1, ""reference_price"": 29.631, ""execution_price"": 28.14945, ""reason"": ""tp1""}, {""timestamp"": ""2025-11-20T15:59:00-05:00"", ""contracts"": 1, ""reference_price"": 57.5, ""execution_price"": 54.625, ""reason"": ""close_runner""}]"
2025-11-20,2C_TP100_RUNNER_BE,2,put,O:SPXW251120P06595000,14.8155,2966.1,5308.344999999999,1.7896716226694984,True,True,False,False,2025-11-20 15:59:00-05:00,1,0,0,1,"[{""timestamp"": ""2025-11-20T15:34:00-05:00"", ""contracts"": 1, ""reference_price"": 29.631, ""execution_price"": 28.14945, ""reason"": ""tp1""}, {""timestamp"": ""2025-11-20T15:59:00-05:00"", ""contracts"": 1, ""reference_price"": 57.5, ""execution_price"": 54.625, ""reason"": ""close_runner""}]"
2025-11-20,2C_TP100_RUNNER_TRAIL25,2,put,O:SPXW251120P06595000,14.8155,2966.1,5308.344999999999,1.7896716226694984,True,True,False,False,2025-11-20 15:59:00-05:00,1,0,0,1,"[{""timestamp"": ""2025-11-20T15:34:00-05:00"", ""contracts"": 1, ""reference_price"": 29.631, ""execution_price"": 28.14945, ""reason"": ""tp1""}, {""timestamp"": ""2025-11-20T15:59:00-05:00"", ""contracts"": 1, ""reference_price"": 57.5, ""execution_price"": 54.625, ""reason"": ""close_runner""}]"
2025-11-20,3C_TP50_TP100_RUNNER_CLOSE,3,put,O:SPXW251120P06595000,14.8155,4449.15,5935.003750000002,1.3339635098839109,True,True,True,False,2025-11-20 15:59:00-05:00,1,1,0,1,"[{""timestamp"": ""2025-11-20T15:01:00-05:00"", ""contracts"": 1, ""reference_price"": 22.22325, ""execution_price"": 21.1120875, ""reason"": ""tp1""}, {""timestamp"": ""2025-11-20T15:34:00-05:00"", ""contracts"": 1, ""reference_price"": 29.631, ""execution_price"": 28.14945, ""reason"": ""tp2""}, {""timestamp"": ""2025-11-20T15:59:00-05:00"", ""contracts"": 1, ""reference_price"": 57.5, ""execution_price"": 54.625, ""reason"": ""close_runner""}]"
2026-02-04,1C_HOLD_CLOSE,1,put,O:SPXW260204P06905000,9.66,967.5,981.3500000000004,1.0143152454780366,True,False,False,False,2026-02-04 15:59:00-05:00,0,0,0,1,"[{""timestamp"": ""2026-02-04T15:59:00-05:00"", ""contracts"": 1, ""reference_price"": 20.53, ""execution_price"": 19.503500000000003, ""reason"": ""close_runner""}]"
2026-02-04,1C_STOP50_HOLD_CLOSE,1,put,O:SPXW260204P06905000,9.66,967.5,-510.15000000000003,-0.5272868217054264,False,False,False,False,2026-02-04 15:47:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-02-04T15:47:00-05:00"", ""contracts"": 1, ""reference_price"": 4.83, ""execution_price"": 4.5885, ""reason"": ""stop""}]"
2026-02-04,2C_TP100_RUNNER_CLOSE,2,put,O:SPXW260204P06905000,9.66,1935.0,-1020.3000000000001,-0.5272868217054264,False,False,False,False,2026-02-04 15:47:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-02-04T15:47:00-05:00"", ""contracts"": 2, ""reference_price"": 4.83, ""execution_price"": 4.5885, ""reason"": ""stop""}]"
2026-02-04,2C_TP100_RUNNER_BE,2,put,O:SPXW260204P06905000,9.66,1935.0,-1020.3000000000001,-0.5272868217054264,False,False,False,False,2026-02-04 15:47:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-02-04T15:47:00-05:00"", ""contracts"": 2, ""reference_price"": 4.83, ""execution_price"": 4.5885, ""reason"": ""stop""}]"
2026-02-04,2C_TP100_RUNNER_TRAIL25,2,put,O:SPXW260204P06905000,9.66,1935.0,-1020.3000000000001,-0.5272868217054264,False,False,False,False,2026-02-04 15:47:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-02-04T15:47:00-05:00"", ""contracts"": 2, ""reference_price"": 4.83, ""execution_price"": 4.5885, ""reason"": ""stop""}]"
2026-02-04,3C_TP50_TP100_RUNNER_CLOSE,3,put,O:SPXW260204P06905000,9.66,2902.5,-612.75,-0.2111111111111111,False,True,False,False,2026-02-04 15:47:00-05:00,1,0,1,0,"[{""timestamp"": ""2026-02-04T15:11:00-05:00"", ""contracts"": 1, ""reference_price"": 14.49, ""execution_price"": 13.7655, ""reason"": ""tp1""}, {""timestamp"": ""2026-02-04T15:47:00-05:00"", ""contracts"": 2, ""reference_price"": 4.83, ""execution_price"": 4.5885, ""reason"": ""stop""}]"
2026-02-05,1C_HOLD_CLOSE,1,put,O:SPXW260205P06810000,9.2505,926.5500000000001,59.950000000000045,0.06470239058874323,True,False,False,False,2026-02-05 15:59:00-05:00,0,0,0,1,"[{""timestamp"": ""2026-02-05T15:59:00-05:00"", ""contracts"": 1, ""reference_price"": 10.4, ""execution_price"": 9.88, ""reason"": ""close_runner""}]"
2026-02-05,1C_STOP50_HOLD_CLOSE,1,put,O:SPXW260205P06810000,9.2505,926.5500000000001,-488.65125,-0.5273878905617614,False,False,False,False,2026-02-05 15:07:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-02-05T15:07:00-05:00"", ""contracts"": 1, ""reference_price"": 4.62525, ""execution_price"": 4.393987500000001, ""reason"": ""stop""}]"
2026-02-05,2C_TP100_RUNNER_CLOSE,2,put,O:SPXW260205P06810000,9.2505,1853.1000000000001,-977.3025,-0.5273878905617614,False,False,False,False,2026-02-05 15:07:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-02-05T15:07:00-05:00"", ""contracts"": 2, ""reference_price"": 4.62525, ""execution_price"": 4.393987500000001, ""reason"": ""stop""}]"
2026-02-05,2C_TP100_RUNNER_BE,2,put,O:SPXW260205P06810000,9.2505,1853.1000000000001,-977.3025,-0.5273878905617614,False,False,False,False,2026-02-05 15:07:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-02-05T15:07:00-05:00"", ""contracts"": 2, ""reference_price"": 4.62525, ""execution_price"": 4.393987500000001, ""reason"": ""stop""}]"
2026-02-05,2C_TP100_RUNNER_TRAIL25,2,put,O:SPXW260205P06810000,9.2505,1853.1000000000001,-977.3025,-0.5273878905617614,False,False,False,False,2026-02-05 15:07:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-02-05T15:07:00-05:00"", ""contracts"": 2, ""reference_price"": 4.62525, ""execution_price"": 4.393987500000001, ""reason"": ""stop""}]"
2026-02-05,3C_TP50_TP100_RUNNER_CLOSE,3,put,O:SPXW260205P06810000,9.2505,2779.65,-1465.95375,-0.5273878905617613,False,False,False,False,2026-02-05 15:07:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-02-05T15:07:00-05:00"", ""contracts"": 3, ""reference_price"": 4.62525, ""execution_price"": 4.393987500000001, ""reason"": ""stop""}]"
2026-02-11,1C_HOLD_CLOSE,1,call,O:SPXW260211C06950000,4.9350000000000005,495.00000000000006,-496.50000000000006,-1.003030303030303,False,False,False,False,2026-02-11 15:59:00-05:00,0,0,0,1,"[{""timestamp"": ""2026-02-11T15:59:00-05:00"", ""contracts"": 1, ""reference_price"": 0.05, ""execution_price"": 0.0, ""reason"": ""close_runner""}]"
2026-02-11,1C_STOP50_HOLD_CLOSE,1,call,O:SPXW260211C06950000,4.9350000000000005,495.00000000000006,-262.0875000000001,-0.5294696969696971,False,False,False,False,2026-02-11 15:22:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-02-11T15:22:00-05:00"", ""contracts"": 1, ""reference_price"": 2.4675000000000002, ""execution_price"": 2.344125, ""reason"": ""stop""}]"
2026-02-11,2C_TP100_RUNNER_CLOSE,2,call,O:SPXW260211C06950000,4.9350000000000005,990.0000000000001,-524.1750000000002,-0.5294696969696971,False,False,False,False,2026-02-11 15:22:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-02-11T15:22:00-05:00"", ""contracts"": 2, ""reference_price"": 2.4675000000000002, ""execution_price"": 2.344125, ""reason"": ""stop""}]"
2026-02-11,2C_TP100_RUNNER_BE,2,call,O:SPXW260211C06950000,4.9350000000000005,990.0000000000001,-524.1750000000002,-0.5294696969696971,False,False,False,False,2026-02-11 15:22:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-02-11T15:22:00-05:00"", ""contracts"": 2, ""reference_price"": 2.4675000000000002, ""execution_price"": 2.344125, ""reason"": ""stop""}]"
2026-02-11,2C_TP100_RUNNER_TRAIL25,2,call,O:SPXW260211C06950000,4.9350000000000005,990.0000000000001,-524.1750000000002,-0.5294696969696971,False,False,False,False,2026-02-11 15:22:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-02-11T15:22:00-05:00"", ""contracts"": 2, ""reference_price"": 2.4675000000000002, ""execution_price"": 2.344125, ""reason"": ""stop""}]"
2026-02-11,3C_TP50_TP100_RUNNER_CLOSE,3,call,O:SPXW260211C06950000,4.9350000000000005,1485.0000000000002,-786.2625000000003,-0.529469696969697,False,False,False,False,2026-02-11 15:22:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-02-11T15:22:00-05:00"", ""contracts"": 3, ""reference_price"": 2.4675000000000002, ""execution_price"": 2.344125, ""reason"": ""stop""}]"
2026-02-17,1C_HOLD_CLOSE,1,put,O:SPXW260217P06855000,7.9799999999999995,799.5,253.5,0.3170731707317073,True,False,False,False,2026-02-17 15:59:00-05:00,0,0,0,1,"[{""timestamp"": ""2026-02-17T15:59:00-05:00"", ""contracts"": 1, ""reference_price"": 11.1, ""execution_price"": 10.545, ""reason"": ""close_runner""}]"
2026-02-17,1C_STOP50_HOLD_CLOSE,1,put,O:SPXW260217P06855000,7.9799999999999995,799.5,253.5,0.3170731707317073,True,False,False,False,2026-02-17 15:59:00-05:00,0,0,0,1,"[{""timestamp"": ""2026-02-17T15:59:00-05:00"", ""contracts"": 1, ""reference_price"": 11.1, ""execution_price"": 10.545, ""reason"": ""close_runner""}]"
2026-02-17,2C_TP100_RUNNER_CLOSE,2,put,O:SPXW260217P06855000,7.9799999999999995,1599.0,968.6999999999998,0.6058161350844277,True,True,False,False,2026-02-17 15:59:00-05:00,1,0,0,1,"[{""timestamp"": ""2026-02-17T15:31:00-05:00"", ""contracts"": 1, ""reference_price"": 15.959999999999999, ""execution_price"": 15.161999999999999, ""reason"": ""tp1""}, {""timestamp"": ""2026-02-17T15:59:00-05:00"", ""contracts"": 1, ""reference_price"": 11.1, ""execution_price"": 10.545, ""reason"": ""close_runner""}]"
2026-02-17,2C_TP100_RUNNER_BE,2,put,O:SPXW260217P06855000,7.9799999999999995,1599.0,672.2999999999997,0.420450281425891,True,True,False,False,2026-02-17 15:44:00-05:00,1,0,1,0,"[{""timestamp"": ""2026-02-17T15:31:00-05:00"", ""contracts"": 1, ""reference_price"": 15.959999999999999, ""execution_price"": 15.161999999999999, ""reason"": ""tp1""}, {""timestamp"": ""2026-02-17T15:44:00-05:00"", ""contracts"": 1, ""reference_price"": 7.9799999999999995, ""execution_price"": 7.5809999999999995, ""reason"": ""stop""}]"
2026-02-17,2C_TP100_RUNNER_TRAIL25,2,put,O:SPXW260217P06855000,7.9799999999999995,1599.0,1070.5874999999996,0.6695356472795495,True,True,False,False,2026-02-17 15:32:00-05:00,1,0,1,0,"[{""timestamp"": ""2026-02-17T15:31:00-05:00"", ""contracts"": 1, ""reference_price"": 15.959999999999999, ""execution_price"": 15.161999999999999, ""reason"": ""tp1""}, {""timestamp"": ""2026-02-17T15:32:00-05:00"", ""contracts"": 1, ""reference_price"": 12.1725, ""execution_price"": 11.563875, ""reason"": ""stop""}]"
2026-02-17,3C_TP50_TP100_RUNNER_CLOSE,3,put,O:SPXW260217P06855000,7.9799999999999995,2398.5,1304.8499999999995,0.5440275171982487,True,True,True,False,2026-02-17 15:59:00-05:00,1,1,0,1,"[{""timestamp"": ""2026-02-17T15:31:00-05:00"", ""contracts"": 1, ""reference_price"": 11.969999999999999, ""execution_price"": 11.3715, ""reason"": ""tp1""}, {""timestamp"": ""2026-02-17T15:31:00-05:00"", ""contracts"": 1, ""reference_price"": 15.959999999999999, ""execution_price"": 15.161999999999999, ""reason"": ""tp2""}, {""timestamp"": ""2026-02-17T15:59:00-05:00"", ""contracts"": 1, ""reference_price"": 11.1, ""execution_price"": 10.545, ""reason"": ""close_runner""}]"
2026-03-03,1C_HOLD_CLOSE,1,call,O:SPXW260303C06825000,10.122,1013.7,-1015.2,-1.0014797277300977,False,False,False,False,2026-03-03 15:59:00-05:00,0,0,0,1,"[{""timestamp"": ""2026-03-03T15:59:00-05:00"", ""contracts"": 1, ""reference_price"": 0.05, ""execution_price"": 0.0, ""reason"": ""close_runner""}]"
2026-03-03,1C_STOP50_HOLD_CLOSE,1,call,O:SPXW260303C06825000,10.122,1013.7,-534.405,-0.527182598401894,False,False,False,False,2026-03-03 15:17:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-03-03T15:17:00-05:00"", ""contracts"": 1, ""reference_price"": 5.061, ""execution_price"": 4.80795, ""reason"": ""stop""}]"
2026-03-03,2C_TP100_RUNNER_CLOSE,2,call,O:SPXW260303C06825000,10.122,2027.4,-1068.81,-0.527182598401894,False,False,False,False,2026-03-03 15:17:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-03-03T15:17:00-05:00"", ""contracts"": 2, ""reference_price"": 5.061, ""execution_price"": 4.80795, ""reason"": ""stop""}]"
2026-03-03,2C_TP100_RUNNER_BE,2,call,O:SPXW260303C06825000,10.122,2027.4,-1068.81,-0.527182598401894,False,False,False,False,2026-03-03 15:17:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-03-03T15:17:00-05:00"", ""contracts"": 2, ""reference_price"": 5.061, ""execution_price"": 4.80795, ""reason"": ""stop""}]"
2026-03-03,2C_TP100_RUNNER_TRAIL25,2,call,O:SPXW260303C06825000,10.122,2027.4,-1068.81,-0.527182598401894,False,False,False,False,2026-03-03 15:17:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-03-03T15:17:00-05:00"", ""contracts"": 2, ""reference_price"": 5.061, ""execution_price"": 4.80795, ""reason"": ""stop""}]"
2026-03-03,3C_TP50_TP100_RUNNER_CLOSE,3,call,O:SPXW260303C06825000,10.122,3041.1000000000004,-1603.2150000000004,-0.5271825984018941,False,False,False,False,2026-03-03 15:17:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-03-03T15:17:00-05:00"", ""contracts"": 3, ""reference_price"": 5.061, ""execution_price"": 4.80795, ""reason"": ""stop""}]"
2026-03-05,1C_HOLD_CLOSE,1,put,O:SPXW260305P06785000,8.82,883.5,-885.0,-1.0016977928692699,False,False,False,False,2026-03-05 15:59:00-05:00,0,0,0,1,"[{""timestamp"": ""2026-03-05T15:59:00-05:00"", ""contracts"": 1, ""reference_price"": 0.03, ""execution_price"": 0.0, ""reason"": ""close_runner""}]"
2026-03-05,1C_STOP50_HOLD_CLOSE,1,put,O:SPXW260305P06785000,8.82,883.5,-466.05,-0.5275042444821731,False,False,False,False,2026-03-05 15:08:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-03-05T15:08:00-05:00"", ""contracts"": 1, ""reference_price"": 4.41, ""execution_price"": 4.1895, ""reason"": ""stop""}]"
2026-03-05,2C_TP100_RUNNER_CLOSE,2,put,O:SPXW260305P06785000,8.82,1767.0,-932.1,-0.5275042444821731,False,False,False,False,2026-03-05 15:08:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-03-05T15:08:00-05:00"", ""contracts"": 2, ""reference_price"": 4.41, ""execution_price"": 4.1895, ""reason"": ""stop""}]"
2026-03-05,2C_TP100_RUNNER_BE,2,put,O:SPXW260305P06785000,8.82,1767.0,-932.1,-0.5275042444821731,False,False,False,False,2026-03-05 15:08:00-05:00,0,0,1,0,"[{""timestamp"": ""2026-03-05T15:08:00-05:00"", ""contracts"": 2, ""reference_price"": 4.41, ""execution_price"": 4.1895, ""reason"": ""stop""}]"
