volume,vwap,open,close,high,low,timestamp_ms,transactions,timestamp,session_date,option_ticker,option_type,otm_offset_points,selection_status,ticker,underlying_ticker,expiration_date,strike_price,target_strike,spot_for_selection,strike_distance_from_spot,exercise_style,shares_per_contract,primary_exchange,reference_query_underlying,reference_query_mode,spx_at_1500,rq1_prediction,rq1_confidence_percentile,rq2_predicted_move_bps,rq3_positive,ml_direction,mean_reversion_direction,actual_abs_move_bps,actual_signed_move_bps
346,8.3663,8.1,9.3,9.3,7.7,1772569260000,107,2026-03-03 15:21:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
94,9.6273,9.3,9.5,11.1,8.6,1772569320000,52,2026-03-03 15:22:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
100,9.1426,9.9,9.8,9.9,8.8,1772569380000,34,2026-03-03 15:23:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
65,9.1012,9.98,8.8,10.1,8.0,1772569440000,35,2026-03-03 15:24:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
191,10.5081,9.3,10.0,12.0,9.3,1772569500000,60,2026-03-03 15:25:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
46,9.9478,10.88,8.6,11.3,8.41,1772569560000,34,2026-03-03 15:26:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
76,8.5788,8.8,8.5,9.0,7.8,1772569620000,39,2026-03-03 15:27:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
252,6.6789,7.8,7.6,8.0,5.7,1772569680000,123,2026-03-03 15:28:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
549,5.9838,7.2,6.7,7.2,5.7,1772569740000,174,2026-03-03 15:29:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
164,6.3538,6.7,7.0,7.0,5.9,1772569800000,96,2026-03-03 15:30:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
366,5.488,6.6,5.7,6.7,5.0,1772569860000,137,2026-03-03 15:31:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
124,6.4054,5.7,6.5,7.2,5.7,1772569920000,89,2026-03-03 15:32:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
155,6.7895,6.4,7.0,7.5,6.2,1772569980000,85,2026-03-03 15:33:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
119,7.0852,7.0,7.3,7.4,6.6,1772570040000,66,2026-03-03 15:34:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
213,5.0636,7.0,4.25,7.1,4.25,1772570100000,117,2026-03-03 15:35:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
386,4.8303,4.0,5.7,5.7,4.0,1772570160000,193,2026-03-03 15:36:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
287,6.4715,5.6,7.6,7.8,5.55,1772570220000,124,2026-03-03 15:37:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
289,8.0852,7.9,7.5,9.1,7.4,1772570280000,91,2026-03-03 15:38:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
356,8.7063,7.4,8.12,10.3,7.4,1772570340000,137,2026-03-03 15:39:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
267,7.3205,8.0,7.4,8.1,6.7,1772570400000,75,2026-03-03 15:40:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
201,9.4861,7.8,10.25,10.6,7.8,1772570460000,83,2026-03-03 15:41:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
284,9.1701,9.91,9.2,10.4,8.1,1772570520000,109,2026-03-03 15:42:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
127,8.881,9.1,7.8,10.4,7.8,1772570580000,43,2026-03-03 15:43:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
137,7.8242,7.9,8.2,9.3,7.29,1772570640000,51,2026-03-03 15:44:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
114,7.4622,8.74,7.8,8.8,6.42,1772570700000,53,2026-03-03 15:45:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
77,8.0527,8.0,8.8,9.0,6.6,1772570760000,43,2026-03-03 15:46:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
250,10.2076,8.6,8.7,11.7,8.05,1772570820000,79,2026-03-03 15:47:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
50,9.8386,9.32,9.6,10.5,8.28,1772570880000,35,2026-03-03 15:48:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
60,9.367,9.6,8.0,10.4,7.67,1772570940000,31,2026-03-03 15:49:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
265,10.2621,8.02,11.1,12.04,7.0,1772571000000,89,2026-03-03 15:50:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
155,15.2594,11.11,15.4,17.0,11.1,1772571060000,92,2026-03-03 15:51:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
141,16.1301,15.9,16.7,18.3,14.3,1772571120000,57,2026-03-03 15:52:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
42,15.2617,16.71,14.1,17.3,13.54,1772571180000,28,2026-03-03 15:53:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
104,10.3624,12.81,9.7,12.81,8.4,1772571240000,38,2026-03-03 15:54:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
32,10.7731,10.2,9.9,12.0,7.89,1772571300000,21,2026-03-03 15:55:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
68,11.7487,10.35,11.95,12.7,10.19,1772571360000,36,2026-03-03 15:56:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
46,10.6689,12.35,9.8,12.35,9.47,1772571420000,17,2026-03-03 15:57:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
37,9.2186,9.0,9.3,10.18,8.54,1772571480000,18,2026-03-03 15:58:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
62,9.8881,9.26,8.3,10.9,8.0,1772571540000,32,2026-03-03 15:59:00-05:00,2026-03-03,O:SPXW260303P06825000,put,0,selected,O:SPXW260303P06825000,SPX,2026-03-03,6825,6826.92,6826.92,-1.9200000000000728,european,100,XCBO,SPX,as_of,6826.92,1.0,0.7128712871287128,28.74760117699106,True,call,put,15.131274425362884,-15.131274425362884
288,6.4616,6.9,6.5,7.0,5.95,1772740500000,105,2026-03-05 14:55:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
150,7.0633,6.53,7.3,7.6,6.4,1772740560000,88,2026-03-05 14:56:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
281,8.3246,7.4,8.7,9.2,7.4,1772740620000,137,2026-03-05 14:57:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
248,8.3148,8.7,8.6,8.9,7.7,1772740680000,124,2026-03-05 14:58:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
127,8.1346,8.6,7.9,8.8,7.7,1772740740000,58,2026-03-05 14:59:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
252,7.8075,8.1,7.4,8.5,7.2,1772740800000,106,2026-03-05 15:00:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
257,7.8853,7.7,7.7,8.8,7.02,1772740860000,109,2026-03-05 15:01:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
378,7.745,7.95,7.7,8.8,7.23,1772740920000,109,2026-03-05 15:02:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
411,6.506,7.3,6.2,7.3,5.6,1772740980000,146,2026-03-05 15:03:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
568,9.4339,6.1,14.0,16.0,5.26,1772741040000,263,2026-03-05 15:04:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
310,11.678,14.4,10.1,15.0,9.8,1772741100000,138,2026-03-05 15:05:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
302,9.2224,10.0,9.5,11.0,7.4,1772741160000,129,2026-03-05 15:06:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
190,10.5848,9.3,8.8,12.0,8.8,1772741220000,76,2026-03-05 15:07:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
412,12.197,8.8,15.78,15.78,8.5,1772741280000,142,2026-03-05 15:08:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
323,16.1341,15.86,15.6,17.6,14.1,1772741340000,154,2026-03-05 15:09:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
164,18.7939,15.85,20.9,21.0,15.85,1772741400000,81,2026-03-05 15:10:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
226,20.5404,20.5,18.0,22.34,17.9,1772741460000,123,2026-03-05 15:11:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
89,20.0809,18.6,18.56,21.97,17.9,1772741520000,52,2026-03-05 15:12:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
38,18.7145,17.6,18.72,20.0,16.4,1772741580000,20,2026-03-05 15:13:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
28,18.9904,18.5,20.4,20.6,18.02,1772741640000,22,2026-03-05 15:14:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
114,20.6496,19.7,17.5,22.6,17.5,1772741700000,34,2026-03-05 15:15:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
60,18.207,18.3,19.6,19.6,16.97,1772741760000,29,2026-03-05 15:16:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
42,19.57,19.3,18.7,20.0,18.5,1772741820000,26,2026-03-05 15:17:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
55,21.9755,20.2,24.4,24.4,19.6,1772741880000,40,2026-03-05 15:18:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
92,24.5637,24.7,22.32,25.2,22.0,1772741940000,38,2026-03-05 15:19:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
108,21.3031,21.56,20.53,23.8,20.0,1772742000000,28,2026-03-05 15:20:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
63,23.2286,21.49,25.1,25.1,21.4,1772742060000,28,2026-03-05 15:21:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
44,25.2107,25.0,24.14,26.0,24.14,1772742120000,20,2026-03-05 15:22:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
143,26.7687,25.2,28.1,28.18,25.19,1772742180000,28,2026-03-05 15:23:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
87,27.1559,28.05,28.0,28.05,26.0,1772742240000,24,2026-03-05 15:24:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
130,32.1178,28.9,32.15,33.51,28.9,1772742300000,45,2026-03-05 15:25:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
40,32.7458,31.6,32.57,34.0,31.6,1772742360000,33,2026-03-05 15:26:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
9,31.1744,33.21,29.05,33.21,29.05,1772742420000,4,2026-03-05 15:27:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
19,28.4084,29.62,27.55,30.0,27.55,1772742480000,13,2026-03-05 15:28:00-05:00,2026-03-05,O:SPXW260305C06785000,call,0,selected,O:SPXW260305C06785000,SPX,2026-03-05,6785,6784.96,6784.96,0.03999999999996362,european,100,XCBO,SPX,as_of,6784.96,0.0,0.9207920792079208,23.950568686776982,True,put,put,66.24946941470533,66.24946941470533
